,SMILES,STABILITY_SCORE,CHEMBL_ID
732,CC(C)(C)c1ccc(NC(=O)N2CCCN(CC2)C(=O)CCC2CCCC2)cc1,0.1,CHEMBL1762282
733,CS(=O)(=O)c1ccc(cc1)-c1cccc(c1)-c1ccnc2c(cccc12)C(F)(F)F,0.5,CHEMBL1095715
737,OC(=O)C(O)=O.Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]45[C@@H](Oc1c24)[C@@H](CC[C@@]35O)NC(=O)c1ccc(Cl)c(Cl)c1,5.0,CHEMBL593215
738,CC(C)CCC(=O)N1CCCN(CC1)C(=O)Nc1ccc(cc1)C(C)(C)C,0.1,CHEMBL1762286
743,CC(C)C[C@@H]1N(C[C@@H](NC1=O)c1ccccc1)C(=O)c1cc(on1)-c1ccc(F)cc1,0.9,CHEMBL3120435
744,CS(=O)(=O)c1cccc(c1)C(=O)N[C@@H](C1CCCCC1)c1cn(nn1)C1(CC1)C#N,1.5,CHEMBL2207171
747,CCN(CC)CCCC(C)Nc1ccnc2cc(OC(F)(F)F)ccc12,1.9,CHEMBL1087464
754,CC(C)(C)c1ccc(NC(=O)N2CCCN(CC2)C(=O)C2CCOCC2)cc1,0.2,CHEMBL1762292
765,COc1nc(nc(n1)-c1ccc(NC(=O)Nc2ccc(cc2)C(=O)NCCN2CCCCC2)cc1)N1CCOCC1,0.5,CHEMBL1808978
766,CC(C)CN1C(=O)CN(Cc2ccc(cc2)-c2ccc(F)c(CN3CCS(=O)(=O)CC3)n2)C1=O,0.3,CHEMBL1835220
773,COc1ccc2nc(NC(=O)C(CC3CCCC3)c3ccc(cc3)S(=O)(=O)NCc3ccco3)sc2n1,4.8,CHEMBL575495
777,CC1=CN=C(NCCc2cccc3ccccc23)C(=O)N1CC(=O)NCCONC(N)=N,0.6,CHEMBL1087037
781,CC(C)N1C(=O)C(=O)N=C1\N=C(/NOCC=C)Nc1ccc(Cl)c(Cl)c1,1.0,CHEMBL1673009
782,COc1cc(N2CCN(CC2)C2CCN(CC2)c2ccc(F)c3c(C)cc(C)nc23)c2ncccc2c1,0.1,CHEMBL1097181
784,CN1CCN(CC1)C(=O)c1ccc(NC(=O)Nc2ccc(cc2)-c2nc(O[C@H]3CCOC3)nc(n2)N2CCOCC2)cc1,0.3,CHEMBL1808991
785,C(c1ccccc1)n1nnnc1C(N1CCCN(CC1)C1CCC1)c1ccc2OCCc2c1,0.3,CHEMBL1221424
787,NC(=O)COc1ccc2NC(=NS(=O)(=O)c2c1)C1=C(O)C(=NN(Cc2ccccc2)C1=O)c1cccs1,0.4,CHEMBL252799
794,Cc1c(nn(C)c1-c1ccc(F)cc1)C(=O)Nc1cccc(Cl)n1,1.9,CHEMBL2346711
795,CCc1nc(N)nc(N)c1-c1ccc2OC(C)(C(=O)N(CCCOC)c2c1)c1cc(F)cc(F)c1,0.2,CHEMBL239496
803,CC(C)(C)CCN1N=C(c2cccs2)C(O)=C(C1=O)C1=NS(=O)(=O)c2cc(NS(N)(=O)=O)ccc2N1,1.0,CHEMBL402234
804,CCCN(CCCNc1ccnc2cc(Cl)ccc12)Cc1ccc(Cl)o1,0.1,CHEMBL212164
807,CC(C)N1CCN=C1\N=C(\Nc1ccc(Cl)c(Cl)c1)N1CCCCC1,1.0,CHEMBL1828779
814,CC(C)CCN1N=C(C2CCC2)C(O)=C(C1=O)C1=NS(=O)(=O)c2cc(NS(C)(=O)=O)ccc2N1,0.3,CHEMBL259349
